symbol,name,price,marketCap,volume,industry
CHSCM,CHS Inc Class B Reset Rate Cumulative Redeemable Preferred Stock Series 3,25.16,308763595.0,7779,Industrials
NAUT,Nautilus Biotechnology Inc. Common Stock,2.43,307551669.0,208168,Industrials
FSTR,L.B. Foster Company Common Stock,28.5,293760159.0,22554,Industrials
TG,Tredegar Corporation Common Stock,8.41,293598928.0,125435,Industrials
OFLX,Omega Flex Inc. Common Stock,29.05,293240054.0,35971,Industrials
EVC,Entravision Communications Corporation Common Stock,2.96,272211723.0,556736,Industrials
CBUS,Cibus Inc. Class A Common Stock,3.97,267877608.0,599003,Industrials
TAYD,Taylor Devices Inc. Common Stock,83.01,261740242.0,44299,Industrials
MPX,Marine Products Corporation Common Stock,7.04,248108073.0,53168,Industrials
PESI,Perma-Fix Environmental Services Inc. Common Stock,13.34,247025611.0,118663,Industrials
LODE,Comstock Inc. Common Stock,3.41,243378070.0,1173276,Industrials
PPIH,Perma-Pipe International Holdings Inc. Common Stock,29.61,239664672.0,58213,Industrials
POWW,Outdoor Holding Company Common Stock,2.03,238096106.0,420293,Industrials
TWIN,Twin Disc Incorporated Common Stock,16.37,236082541.0,24558,Industrials
QTRX,Quanterix Corporation Common Stock,5.02,235638675.0,838395,Industrials
ESOA,Energy Services of America Corporation Common Stock,13.81,230061329.0,116842,Industrials
MASS,908 Devices Inc. Common Stock,6.26,226568042.0,270492,Industrials
GDC,GD Culture Group Limited Common Stock,3.95,226406538.0,12455,Industrials
QSI,Quantum-Si Incorporated Class A Common Stock,1.04,225023524.0,8432162,Industrials
GENC,Gencor Industries Inc. Common Stock,14.94,218986068.0,15093,Industrials
ALTG,Alta Equipment Group Inc. Class A Common Stock,6.52,210378115.0,376248,Industrials
AIRJ,AirJoule Technologies Corporation Class A Common Stock,3.46,209951783.0,282522,Industrials
AP,Ampco-Pittsburgh Corporation Common Stock,9.99,203060626.0,368480,Industrials
ATLN,Atlantic International Corp. Common Stock,3.46,202498188.0,112193,Industrials
PAMT,PAMT CORP Common Stock,9.42,197123108.0,41608,Industrials
RAIL,FreightCar America Inc. Common Stock,10.01,190981851.0,962187,Industrials
FF,FutureFuel Corp.  Common shares,4.32,189230010.0,312998,Industrials
CODA,Coda Octopus Group Inc. Common stock,16.76,188894837.0,1841208,Industrials
RPID,Rapid Micro Biosystems Inc. Class A Common Stock,4.13,183052152.0,107982,Industrials
SMID,Smith-Midland Corporation Common Stock,34.34,182160170.0,2367,Industrials
INTT,inTest Corporation Common Stock,14.24,177764086.0,419866,Industrials
CMT,Core Molding Technologies Inc Common Stock,19.56,173260661.0,65668,Industrials
OWLT,Owlet Inc. Class A Common Stock,6.15,169620733.0,1185501,Industrials
SND,Smart Sand Inc. Common Stock,3.84,167186646.0,348042,Industrials
BNC,CEA Industries Inc. Common Stock,3.79,166998535.0,477945,Industrials
GEOS,Geospace Technologies Corporation Common Stock (Texas),12.1,155943808.0,300159,Industrials
ATLX,Atlas Lithium Corporation Common Stock,5.39,146261563.0,384554,Industrials
FRD,Friedman Industries Inc. Common Stock,17.68,125743378.0,35031,Industrials
ACNT,Ascent Industries Co. Common Stock,13.0,123107660.0,308184,Industrials
AVD,American Vanguard Corporation Common Stock ($0.10 Par Value),4.32,122982365.0,350693,Industrials
KEQU,Kewaunee Scientific Corporation Common Stock,42.05,120531447.0,2593,Industrials
FORR,Forrester Research Inc. Common Stock,6.34,120479020.0,138429,Industrials
CDXS,Codexis Inc. Common Stock,1.24,112002235.0,924574,Industrials
BAER,Bridger Aerospace Group Holdings Inc. Common Stock,2.0,111846638.0,966094,Industrials
SHIM,Shimmick Corporation Common Stock,3.05,109237211.0,49007,Industrials
SEER,Seer Inc. Class A Common Stock,1.77,106991797.0,1083959,Industrials
SEV,Aptera Motors Corp. Class B Common Stock,3.82,106897226.0,1041326,Industrials
BOOM,DMC Global Inc. Common Stock,5.12,104887880.0,344003,Industrials
AMTX,Aemetis Inc. (DE) Common Stock,1.57,102942611.0,650304,Industrials
HURC,Hurco Companies Inc. Common Stock,15.42,99404321.0,9810,Industrials
LNZA,LanzaTech Global Inc. Common Stock,9.03,91035999.0,6790,Industrials
PCTTW,PureCycle Technologies Inc. Warrant,0.485,87590717.0,41274,Industrials
WRAP,Wrap Technologies Inc. Common Stock,1.58,86112588.0,153381,Industrials
SIF,SIFCO Industries Inc. Common Stock,13.64,84774346.0,28120,Industrials
SYPR,Sypris Solutions Inc. Common Stock,3.66,84289690.0,88783,Industrials
FFAI,Faraday Future Intelligent Electric Inc. Class A Common Stock,0.4101,84227766.0,8561611,Industrials
TGEN,Tecogen Inc. Common Stock,2.81,83868606.0,209984,Industrials
HOVR,New Horizon Aircraft Ltd. Class A Ordinary Share,1.87,82752641.0,428835,Industrials
NTIC,Northern Technologies International Corporation Common Stock,8.66,82200729.0,5822,Industrials
FEAM,5E Advanced Materials Inc. Common Stock,1.95,80948172.0,274466,Industrials
MIND,MIND Technology Inc. Common Stock (DE),8.68,78450552.0,565456,Industrials
OCC,Optical Cable Corporation Common Stock,7.98,70783159.0,774567,Industrials
ARQ,Arq Inc. Common Stock,1.64,70017970.0,15209015,Industrials
VATE,INNOVATE Corp. Common Stock,4.91,67046354.0,13333,Industrials
SAFX,XCF Global Inc. Class A Common Stock,0.2855,66428297.0,40721212,Industrials
NNBR,NN Inc. Common Stock,1.3,65247161.0,267467,Industrials
CVU,CPI Aerostructures Inc. Common Stock,4.81,63421048.0,256411,Industrials
VGAS,Verde Clean Fuels Inc. Class A Common Stock,1.4,62369469.0,23748,Industrials
PRPO,Precipio Inc.  Common Stock,26.5,46428186.0,31556,Industrials
AQMS,Aqua Metals Inc. Common Stock,4.72,45083198.0,51254,Industrials
EKSO,Ekso Bionics Holdings Inc. Common Stock,12.4,44185924.0,166186,Industrials
SLND,Southland Holdings Inc. Common Stock,0.8148,44091302.0,150962,Industrials
QSIAW,Quantum-Si Incorporated Warrant,0.1994,43143933.0,14177,Industrials
UAVS,AgEagle Aerial Systems Inc. Common Stock,1.05,42076217.0,2529529,Industrials
FTEK,Fuel Tech Inc. Common Stock,1.29,39613672.0,116068,Industrials
AIRJW,AirJoule Technologies Corporation Warrant,0.633,38410254.0,12579,Industrials
PPSI,Pioneer Power Solutions Inc. Common Stock,3.45,38278668.0,61564,Industrials
TPCS,TechPrecision Corporation Common stock,3.74,37442382.0,16657,Industrials
SDST,Stardust Power Inc. Common Stock,3.33,32865628.0,77692,Industrials
CLIR,ClearSign Technologies Corporation Common Stock (DE),0.571,30614731.0,630632,Industrials
KITT,Nauticus Robotics Inc. Common stock,1.02,28616632.0,66859576,Industrials
DAIO,Data I/O Corporation Common Stock,2.64,24794674.0,10240,Industrials
BAERW,Bridger Aerospace Group Holdings Inc. Warrant,0.425,23767411.0,10198,Industrials
HBIO,Harvard Bioscience Inc. Common Stock,0.5301,23706016.0,501048,Industrials
ORGN,Origin Materials Inc. Common Stock,0.1401,21745822.0,1475832,Industrials
HOVRW,New Horizon Aircraft Ltd. Warrant,0.3678,16276161.0,1427,Industrials
AIRI,Air Industries Group Common Stock,3.32,15855580.0,49574,Industrials
TOMZ,TOMI Environmental Solutions Inc. Common Stock,0.6477,15718528.0,38600,Industrials
ELSE,Electro-Sensors Inc. Common Stock,4.25,14792214.0,388,Industrials
CVR,Chicago Rivet & Machine Co. Common Stock,14.01,13535509.0,54,Industrials
ARTW,Art's-Way Manufacturing Co. Inc. Common Stock,2.32,12010835.0,185434,Industrials
BNGO,Bionano Genomics Inc. Common Stock,1.13,11498880.0,102705,Industrials
SNES,SenesTech Inc. Common Stock,1.98,10341570.0,34850,Industrials
INHD,Inno Holdings Inc. Common Stock,1.11,9338679.0,142361,Industrials
YHGJ,Yunhong Green CTI Ltd. Common Stock,3.28,9098271.0,46767,Industrials
SKYQ,Sky Quarry Inc. Common Stock,0.35,8916725.0,1016697,Industrials
FGI,FGI Industries Ltd. Ordinary Shares,4.1,7872574.0,22040,Industrials
WKHS,Workhorse Group Inc. Common Stock,3.49,7572490.0,52787,Industrials
ETS,Elite Express Holding Inc. Class A Common Stock,0.4497,7517487.0,11623,Industrials
MNTS,Momentus Inc. Class A Common Stock,4.05,5658575.0,182228,Industrials
FCUV,Focus Universal Inc. Common Stock,5.5863,5511019.0,302123,Industrials
ASTC,Astrotech Corporation (DE) Common Stock,2.51,4414972.0,1763,Industrials
FLYE,Fly-E Group Inc. Common Stock,2.04,3330067.0,8842,Industrials
GWAV,Greenwave Technology Solutions Inc. Common Stock,3.94,3268746.0,6964,Industrials
VEEE,Twin Vee PowerCats Co. Common Stock,0.358,3086067.0,1277850,Industrials
FFAIW,Faraday Future Intelligent Electric Inc. Warrant,0.0149,3060214.0,120610,Industrials
SGLY,Singularity Future Technology Ltd. Common Stock,0.3885,2833522.0,20301,Industrials
KITTW,Nauticus Robotics Inc. Warrant,0.095,2665275.0,382431,Industrials
GPACW,General Purpose Acquisition Corp. Warrant,0.27,2664781.0,4100,Industrials
SDSTW,Stardust Power Inc. Warrant,0.225,2220651.0,1935,Industrials
AREB,American Rebel Holdings Inc. Common Stock,0.145,1541940.0,1446592,Industrials
VGASW,Verde Clean Fuels Inc. Warrant,0.0327,1456773.0,42159,Industrials
NVVE,Nuvve Holding Corp. Common Stock,0.835,1229988.0,640139,Industrials
ORGNW,Origin Materials Inc. Warrants,0.0032,496693.0,2100,Industrials
LNZAW,LanzaTech Global Inc. Warrant,0.0133,134084.0,32941,Industrials
AREBW,American Rebel Holdings Inc. Warrants,0.0109,115911.0,2651,Industrials
OUSTZ,Ouster Inc. Warrants,0.0015,94206.0,588669,Industrials
FGIWW,FGI Industries Ltd. Warrant,0.0352,67589.0,1020,Industrials
MNTSW,Momentus Inc. Warrant,0.0142,19840.0,13865,Industrials
NVVEW,Nuvve Holding Corp. Warrant,0.0075,11048.0,524474,Industrials
MLAC,Mountain Lake Acquisition Corp. Class A Ordinary Shares,10.5,0.0,73025,Industrials
